2023-07-10 18:11:36,YTN,이렇게,17
2023-07-10 18:11:36,YTN,5천만,16
2023-07-10 18:11:36,YTN,박귀빈,16
2023-07-10 18:11:36,YTN,같은,15
2023-07-10 18:11:36,YTN,많이,15
2023-07-10 18:11:36,YTN,수,15
2023-07-10 18:11:36,YTN,◇,14
2023-07-10 18:11:36,YTN,새마을금고,14
2023-07-10 18:11:36,YTN,하는,13
2023-07-10 18:11:36,YTN,있습니다.,13
2023-07-10 18:11:36,YTN,그런데,13
2023-07-10 18:11:36,YTN,그,12
2023-07-10 18:11:36,YTN,안,12
